AT2017euz,0.05,,Y,PSO J194112.277-233001.417 ,19:41:12.29,-23:30:01.17,,,2017-06-18,1041,Galaxy or Narrow lines in SN (Our spectrum),19:41:12.280,-23:30:01.510,19.795,,19.264,-0.14,-0.34,0.37,202.03,,,http://irsa.ipac.caltech.edu/applications/finderchart/?__action=table.search&request=%7B%22startIdx%22%3A0%2C%22pageSize%22%3A100%2C%22id%22%3A%22QueryFinderChartWeb%22%2C%22tbl_id%22%3A%22results%22%2C%22UserTargetWorldPt%22%3A%22295.30120833333336%3B-23.500325%3BEQ_J2000%22%2C%22imageSizeAndUnit%22%3A%220.08333333333333333%22%2C%22thumbnail_size%22%3A%22192%22%2C%22selectImage%22%3A%22dss%2Csdss%2C2mass%2Cwise%2Cseip%2Cakari%22%2C%22searchCatalog%22%3A%22yes%22%2C%22searchType%22%3A%22radiusInArcSec%22%2C%22txSDSS%22%3A%225%22%2C%22tx2MASS%22%3A%225%22%2C%22txWISE%22%3A%225%22%2C%22txSEIP%22%3A%225%22%2C%22txAKARI%22%3A%225%22%2C%22ckgDSS%22%3A%22dss1Blue%2Cdss1Red%2Cdss2Blue%2Cdss2Red%2Cdss2IR%22%2C%22ckgSDSS%22%3A%22u%2Cg%2Cr%2Cz%22%2C%22ckg2MASS%22%3A%22j%2Ch%2Ck%22%2C%22ckgWISE%22%3A%22w1%2Cw2%2Cw3%2Cw4%22%2C%22ckgSEIP%22%3A%22irac1%2Cirac2%2Cirac3%2Cirac4%2Cmips24%22%2C%22ckgAKARI%22%3A%22n60%2CwideS%2CwideL%2Cn160%22%2C%22imageSearchOptions%22%3A%22closed%22%2C%22META_INFO%22%3A%7B%22title%22%3A%22QueryFinderChartWeb%22%2C%22tbl_id%22%3A%22results%22%7D%7D&options=%7B%22tbl_group%22%3A%22results%22%2C%22removable%22%3Afalse%2C%22showTitle%22%3Afalse%2C%22pageSize%22%3A100%7D,,,
2019gf,0.06,,N,96501213982013897        PS1 SDSS J080535.52-093449.7,08:05:35.261, -09:34:56.16,,,2019-01-05,475,SN,8:05:35.5609,-9:34:49.720,21.277,,19.3,4.44,6.44,7.82,34.56,01/26/20-LRIS,,http://skyserver.sdss.org/dr15/en/tools/chart/navi.aspx?opt=G&ra=121.396920769&dec=-9.58226769231&scale=0.1981,,,
ASASSN16jj,0.034,2016flu,N,"SDSS J234711.91+100459.8 (
PSO J234711.898+100459.797) GALEXASC J234711.93+100501.3",23:47:11.640,+10:04:59.56,23:47:11.93,10:05:01.3,2016-08-27,1336,SN,23 47 11.902,+10 04 59.75,19.954,,19.476,-0.41,-1.55,1.60,194.94,06/29/19-LRIS,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-16jj.png,,,,
PS16ejp,0.087,SN2016glp,N,PSO J233613.974+234145.197,23:36:14.01,+23:41:45.37,23 36 13.973,23 41 45.07,2016-09-19,1313,SN,,,19.775,,19.484,,0.51,0.30,59.45,11/21/17-KAST,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1233614001234145400/,,Also observed 9/25/17-KAST as 2016glp Foundation,,
SN2017gdg,0.089 ,,Y,PSO J232630.761-242752.612,23:26:30.76,-24:27:52.40,,,2017-08-12,986,NED,23:26:30.778,-24:27:52.62,19.353,,19.487,0.25,-0.22,0.33,131.83,,,https://wis-tns.weizmann.ac.il/object/2017gdg,,,
PTSS16nqb,0.04,2016fvf,Y,PSO J230003.702+175047.275?,23:00:04.26,+17:50:53.43,23:00:03.706,17:50:47.26,2016-09-08,1324,NED,,,19.495,,19.507,-7.91,-6.17,10.03,232.05,09/13/18-LRIS ; 07/19/18 Kast,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1230004271175054200/,,,,
2019teo,0.0373,,N,SDSS J221926.08-072956.6,22:19:25.780 ,-07:29:58.63,22:19:26.084,-07:29:56.72,2019-10-22,185,NED,22:19:26.079,-7:29:56.499,19.67,,19.52,4.52,1.91,4.91,67.10,,,http://skyserver.sdss.org/dr16/en/tools/chart/navi.aspx?opt=G&ra=334.857417&dec=-7.499619&scale=0.1981,,,
2018ael,0.138,K2,Y,GALEXASC J131605.19-140324.4,13:16:04.98,-14:03:29.14,13:16:05.19,-14:03:24.5,2018-03-06,780,SN,13:16:04.9848,-14:03:27.202,,,19.94759941,0.07,1.94,1.94,2.06,02/15/20-LRIS,,,,,
AT2017fco,0.036,,N,PSO J232104.905+033011.008,23:21:04.91,+03:30:00.05,23:21:04.914,03:30:10.89,2017-07-01,1028,galaxy? ATel 10654,,,20.398,,19.981,0.06,0.84,0.84,4.08,09/13/18-LRIS,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1232104861033000000/,"http://irsa.ipac.caltech.edu/applications/finderchart/#id=Hydra_finderchart_finder_chart&RequestClass=ServerRequest&DoSearch=true&subsize=0.08333333400000001&thumbnail_size=medium&sources=DSS,SDSS,twomass,WISE&overlay_catalog=true&catalog_by_radius=true&sdss_radius=5&twomass_radius=5&wise_radius=5&one_to_one=_none_&UserTargetWorldPt=350.27045833333335;3.5000138888888888;EQ_J2000&SimpleTargetPanel.field.resolvedBy=nedthensimbad&dss_bands=poss1_blue,poss1_red,poss2ukstu_blue,poss2ukstu_red,poss2ukstu_ir&SDSS_bands=u,g,r,i,z&twomass_bands=j,h,k&wise_bands=1,2,3,4&projectId=finderchart&searchName=finder_chart&shortDesc=Finder%20Chart&isBookmarkAble=true&isDrillDownRoot=true&isSearchResult=true",,,
SN2016flv,0.053,,Y,PSO J224530.117-072004.765,22:45:29.960,-07:20:07.14,22 45 30.115,-07 20 04.80,2016-08-27,1336,SN,,,20.182,,20.095,2.31,2.34,3.29,44.58,09/13/18-LRIS,https://wis-tns.weizmann.ac.il/system/files/uploaded/PTSS/tns_2016flv_atrep_4694_PTSS.png,,,,
AT2018oh,0.010981,,Y,"Foundation, K2, UGC 04780",09:06:39.54,19:20:17.77,09:06:39.40,+19:20:10.0,2018-02-04,810,NED,,,15.39,,20.12,-1.98,-7.77,8.02,194.31,"2020-03-02 - KAST, incorrect, take again",http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-18bt.png,,,,
2019giq,0.03,,N,GALEXMSC J233141.73-131502.7 (PS1 92093529240269099),23:31:41.80,-13:15:03.67,23:31:41.73,-13:15:02.7,2019-06-01 ,328,SN,23:31:41.7731,-13:15:03.518,20.63,,20.188,-0.39,0.15,0.42,291.16,,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=352.924196-13.25102&filter=color&filetypes=stack&auxiliary=data&size=600&output_size=0&verbose=0&autoscale=99.500000&catlist=,,,,
2018jaj,0.01918,,N,SDSS J102952.29+204009.3    ,10:29:52.360,20:40:09.71,10:29:52.297,20:40:09.37,2018-11-26,515,NED,,,20.47,,20.24,-0.88,-0.34,0.95,248.97,,,http://skyserver.sdss.org/dr15/en/tools/chart/navi.aspx?opt=G&ra=157.4681662&dec=20.6693635&scale=0.1981,,,
SN2016iyv,0.031,Asassn16oz . Foundation,Y,PSO J090013.264-133803.031,09:00:13.37,-13:38:03.19,09 00 13.261,-13 38 03.05,2016-12-20,1221,SN,,,20.536,,20.409,1.59,-0.14,,95.04,11/16/17-LRIS,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-16oz.png,,Foundation observation: 1/18/2017-goodman,,
2019vju,0.012872,,N,NGC 3514  ,11:04:00.190,-18:46:35.80,11:03:59.90,-18:46:50.1,2019-11-23,153,NED,,,20.57,,20.49,-4.12,-14.30,14.88,196.07,,,,,,
2019bka,0.024 ,,N,ABELL 1367:[GP82] 0726 / 131651761093577152,11:44:25.757,19:42:47.95,11:44:26.20,+19:42:49.0,2019-03-02,419,SN,11:44:26.2630,+19:42:49.791,21.02429962,,20.52799988,6.26,1.05,6.34,80.47,01/26/20-LRIS,http://www.astronomy.ohio-state.edu/assassin/followup/asassn-19ea.png,http://www.astronomy.ohio-state.edu/assassin/followup/asassn-19ea.png,,,
2018koy, 0.031,,N,PS1 92130853079602251        ,05:41:13.800,-13:13:27.34,,,2018-12-20,491,SN,5:41:13.9136,-13:13:24.501,20.49,,20.556,1.66,2.84,3.29,38.00,11/25/19 - LRIS,,,,,
2019mtp,0.063,,N,APMUKS(BJ) B001132.29-242056.4,00:14:04.401,-24:04:16.30,00:14:04.37,-24:04:15.6,2019-08-03,265,SN,0:14:04.371,-24:04:14.224,21.06,,20.63,-0.41,2.08,2.12,348.81,09/24/19 - LRIS,,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=3.51833825-24.0711946&filter=color&filetypes=stack&auxiliary=data&size=600&output_size=0&verbose=0&autoscale=99.500000&catlist=,,,
AT2017gvp,0.023,,Y,Foundation,23:41:46.79,-01:21:03.02,23:41:46.31,-01:21:05.85,2017-09-23,944,NED,,,20.93,,20.7,-7.20,-2.83,7.73,,09/24/19 - LRIS,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-17ms.png,,,,
2018aji,0.151,K2,Y,PSO J133344.454-043918.911,13:33:44.41,-04:39:19.96,,,2018-03-17 ,769,galaxy,13 33 44.445,-04 39 18.99,21.303,,21.001,0.52,0.97,1.10,28.34,,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1133344410043919900/,,,,
SN2016iew,0.058,,Y,PSO J061311.542-241616.955,06:13:11.53,-24:16:19.49,,,2016-11-11,1260,SN,6:13:11.546,-24:16:16.890,19.702,,21.214,0.22,2.60,2.61,4.81,10/27/2018-SOAR,,https://wis-tns.weizmann.ac.il/object/2016iew,,,
PS16esv,0.042,2016hnv,Y,PSO J020130.530+141531.894,02:01:30.47,14:15:34.14,02 01 30.562,14 15 32.61,2016-10-13,1289,NED,,,21.639,,21.262,-1.34,1.53,,138.84,11/16/17-LRIS,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1020130461141534100/,http://nesssi.cacr.caltech.edu/catalina/20161013/1610131150114102277.html,,,
2019nwf,0.057,,N,SDSS J040504.97-063615.8        ,04:05:04.975, -06:36:17.31,04:05:04.97,-06:36:15.82,2019-08-19,249,SN,,,21.46,,21.375,-0.07,1.49,1.49,357.14,11/25/19 - LRIS,,http://skyserver.sdss.org/dr15/en/tools/chart/navi.aspx?opt=G&ra=61.2707337&dec=-6.60481681&scale=0.1981,,,
ATLAS17euc,0.059,2017dib,P,PSO J124902.148+054933.772,12:49:01.51,+05:49:37.6,12:49:02.148,+5:49:33.710,2017-03-28,1123,SN,,,,,21.652,9.52,-3.89,10.28,112.22,"02/15/20-LRIS (wrong loc, but might still be in slit)",http://nesssi.cacr.caltech.edu/catalina/20170419/1704191060444119137.html,,,,
SN2016ije,0.04,,Y,SDSS J015830.25+125528.1 (PSO J015830.239+125528.141),01:58:30.330,+12:55:27.90 ,01:58:30.258,12:55:28.05,2016-11-19,1252,SN,,,22.021,,21.707,1.05,-0.15,,98.11,11/15/17-LRIS,http://nesssi.cacr.caltech.edu/MLS/20161119/1611191120144156572.html,,,,
ATLAS17ftw,0.038,2017ejy,P,PSO J160656.395+154043.877? x probably not this one,16:06:56.41,+15:40:44.9,16:06:56.403,15:40:43.59,2017-05-26,1064,NED,,,,,21.748,-0.10,-1.31,1.31,184.41,,http://master.sai.msu.ru/static/OT/160656.39154046.2.png,,,,
AT2017ejb,0.009867,,P,NGC 4696 ,12:48:36.01,-41:19:33.53,12:48:49.25,-41:18:39.0,2017-05-28,1062,NED,,,,11.4,12.864 (Skym),149.18,54.48,158.81,69.94,,,http://irsa.ipac.caltech.edu/applications/finderchart/?__action=table.search&request=%7B%22startIdx%22%3A0%2C%22pageSize%22%3A100%2C%22id%22%3A%22QueryFinderChartWeb%22%2C%22tbl_id%22%3A%22results%22%2C%22UserTargetWorldPt%22%3A%22192.15004166666668%3B-41.32598055555556%3BEQ_J2000%22%2C%22imageSizeAndUnit%22%3A%220.08333333333333333%22%2C%22thumbnail_size%22%3A%22192%22%2C%22selectImage%22%3A%22dss%2Csdss%2C2mass%2Cwise%2Cseip%2Cakari%22%2C%22searchCatalog%22%3A%22yes%22%2C%22searchType%22%3A%22radiusInArcSec%22%2C%22txSDSS%22%3A%225%22%2C%22tx2MASS%22%3A%225%22%2C%22txWISE%22%3A%225%22%2C%22txSEIP%22%3A%225%22%2C%22txAKARI%22%3A%225%22%2C%22ckgDSS%22%3A%22dss1Blue%2Cdss1Red%2Cdss2Blue%2Cdss2Red%2Cdss2IR%22%2C%22ckgSDSS%22%3A%22u%2Cg%2Cr%2Cz%22%2C%22ckg2MASS%22%3A%22j%2Ch%2Ck%22%2C%22ckgWISE%22%3A%22w1%2Cw2%2Cw3%2Cw4%22%2C%22ckgSEIP%22%3A%22irac1%2Cirac2%2Cirac3%2Cirac4%2Cmips24%22%2C%22ckgAKARI%22%3A%22n60%2CwideS%2CwideL%2Cn160%22%2C%22imageSearchOptions%22%3A%22closed%22%2C%22META_INFO%22%3A%7B%22title%22%3A%22QueryFinderChartWeb%22%2C%22tbl_id%22%3A%22results%22%7D%7D&options=%7B%22tbl_group%22%3A%22results%22%2C%22removable%22%3Afalse%2C%22showTitle%22%3Afalse%2C%22pageSize%22%3A100%7D,http://skymapper.anu.edu.au/cone-search/requests/QCMKA0JD/,,https://arxiv.org/pdf/1806.08436.pdf
2018xx,0.009990,,N,,12:53:48.25,-39:41:49.09,12:53:52.95,-39:42:51.5,2018-02-21,793,NED,,,14.39 (Skym),12.56,13.754 (Sk),54.23,-62.42,82.68,139.01,,https://www.flickr.com/photos/snimages/25547341117/,http://skymapper.anu.edu.au/cone-search/requests/9TUSFJ4Y/,,,
DLT17u,0.003999,2017cbv,Y,Foundation - NGC 5643,14:32:34.4,-44:08:2.8,14:32:40.743,-44:10:27.86,2017-03-10,1141,NED,,,14.575 (Skym)	,10.23,13.984	(Skym),68.24,-145.07,160.32,154.81,03/27/19-SOAR*bad,http://www.weasner.com/co/Reports/2017/03/26/Cas_Obs_032617-5b.jpg,http://skymapper.anu.edu.au/cone-search/requests/234GDCMX/,,,
ASASSN16jc,0.010914,2016fej,Y,NGC 6942  ,20:40:39.878,-54:18:38.96,20:40:37.85,-54:18:11.0,2016-08-22,1341,NED,,,15.425	 (skym),13.12,14.905	 (skym),-17.75,27.96,33.12,327.59,06/05/2019-SOAR,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-16jc.png,,,,
2018bta,0.019497,,P,ESO-101-G-20,16:57:58.75,-62:43:53.70,16:57:58.61,-62:43:33.5,2018-05-17,708,NED,,,16.256 (skym),,15.717	(skym),-0.96,20.20,20.22,357.27,03/27/19-SOAR,https://www.flickr.com/photos/snimages/41288158225/,http://skymapper.anu.edu.au/cone-search/requests/VAS22SYH/,,,
AT2017hfv,0.0246,,Y,CGCG 087-028,07:41:26.03,+18:43:46.24,07:41:25.014,18:43:45.37,2017-10-10,927,NED,,,16.9,,16.1 (R),-14.43,-0.87,14.46,266.55,01/03/2019-KAST,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-17nf.png,,,,
2018yu,0.008112,,N,NGC 1888 (PSO J052234.483-112955.009),05:22:32.36 ,-11:29:13.87,05:22:34.45,-11:29:58.3,2018-02-28,786,NED,05 22 34.461,-11 29 55.16,16.917,,16.183(21.8),30.88,-41.29,51.56,143.21,,https://www.flickr.com/photos/146026104@N07/25695565587,,,,
AT2018br,0.06281,,Y,2MASX J03075327-4544235,03:07:52.65,-45:44:25.12,03:07:53.25,-45:44:23.1,2018-01-06 ,839,NED,,,17.327 (Skym),,16.79 (Skym),6.28,2.02,6.60,72.17,,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-18ae.png,http://skymapper.anu.edu.au/cone-search/requests/W991ZO6P/,,,
2018yd,0.03848,,Y,2MASX J06105892-3341177,06:10:59.23,-33:41:20.65,06:10:58.92,-33:41:17.4,2018-02-22,792,NED,,,        17.526 (Skym),,16.927 (Skym),-3.87,3.25,5.05,310.03,,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-18dn.png,http://skymapper.anu.edu.au/cone-search/requests/PEY3E7S9/,,,
2018brz,0.019,,Y,2MASX J08332211-7637363,08:33:22.28,-76:37:39.86,08:33:22.18,-76:37:36.2,2018-05-15,710,SN,,,17.621 (Skym),,17.05 (Skym),-0.35,3.66,3.68,354.58,02/12/2019-SOAR,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-18kd.png,http://skymapper.anu.edu.au/cone-search/requests/W6CACB9M/,,,
AT2017hvt,0.020661,,Y,ESO 197- G 009 ,01:52:45.69 ,-48:53:24.11,01:52:46.44,-48:53:28.4,2017-11-06,900,NED,,,17.655 (Skymapper),,17.059 (Skymapper),7.40,-4.29,8.55,120.11,,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-17oe.png,http://skymapper.anu.edu.au/cone-search/requests/5DBINJW4/,,,
2018btn,0.048617,,Y,,13:33:36.42,-33:12:25.34,13:33:36.56,-33:12:25.4,2018-05-17,708,NED,,,18.415 (Skym),,17.587 (Skym),1.76,-0.06,1.76,91.96,03/12/19-SOAR,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-18ko.png,,,,
2019kf,0.021,,N,2MFGC 08107 (139841568216220765 PS1),10:27:17.431 ,26:31:59.11,10:27:17.193,+26:32:00.44,2019-01-08,472,NED,10:27:17.1853,+26:32:00.593,18.4 (15.93 sdss),,17.64 (15.18 sdss),-3.19,1.33,3.46,292.61,02/18/20-KAST,,http://skyserver.sdss.org/dr15/en/tools/chart/navi.aspx?opt=G&ra=156.822629166667&dec=26.5330861111111&scale=0.1981,,,
SN2017iwt,0.097,,Y,GALEXASC J035737.73-365134.1,03:57:37.74,-36:51:33.55,03:57:37.65,-36:51:35.2,2017-12-12,864,SN,,,18.582 (Skym) ** fainter?,,17.784 (Skym),-1.08,-1.65,1.97,213.21,03-01-20-SOAR,,http://irsa.ipac.caltech.edu/applications/finderchart/?__action=table.search&request=%7B%22startIdx%22%3A0%2C%22pageSize%22%3A100%2C%22id%22%3A%22QueryFinderChartWeb%22%2C%22tbl_id%22%3A%22results%22%2C%22UserTargetWorldPt%22%3A%2259.40725%3B-36.859319444444445%3BEQ_J2000%22%2C%22imageSizeAndUnit%22%3A%220.08333333333333333%22%2C%22thumbnail_size%22%3A%22192%22%2C%22selectImage%22%3A%22dss%2Csdss%2C2mass%2Cwise%2Cseip%2Cakari%22%2C%22searchCatalog%22%3A%22yes%22%2C%22searchType%22%3A%22radiusInArcSec%22%2C%22txSDSS%22%3A%225%22%2C%22tx2MASS%22%3A%225%22%2C%22txWISE%22%3A%225%22%2C%22txSEIP%22%3A%225%22%2C%22txAKARI%22%3A%225%22%2C%22ckgDSS%22%3A%22dss1Blue%2Cdss1Red%2Cdss2Blue%2Cdss2Red%2Cdss2IR%22%2C%22ckgSDSS%22%3A%22u%2Cg%2Cr%2Cz%22%2C%22ckg2MASS%22%3A%22j%2Ch%2Ck%22%2C%22ckgWISE%22%3A%22w1%2Cw2%2Cw3%2Cw4%22%2C%22ckgSEIP%22%3A%22irac1%2Cirac2%2Cirac3%2Cirac4%2Cmips24%22%2C%22ckgAKARI%22%3A%22n60%2CwideS%2CwideL%2Cn160%22%2C%22imageSearchOptions%22%3A%22closed%22%2C%22META_INFO%22%3A%7B%22title%22%3A%22QueryFinderChartWeb%22%2C%22tbl_id%22%3A%22results%22%7D%7D&options=%7B%22tbl_group%22%3A%22results%22%2C%22removable%22%3Afalse%2C%22showTitle%22%3Afalse%2C%22pageSize%22%3A100%7D,http://skymapper.anu.edu.au/cone-search/requests/BUOZDJP0/,,
SN2017imw,0.035,,Y,2MASX J09570454-3510518,09:57:04.59,-35:10:51.40,09:57:04.54,-35:10:51.9,2017-11-24,882,SN,,,,,18.398 (Skym),-0.61,-0.50,0.79,230.80,02/12/2019-SOAR,,http://irsa.ipac.caltech.edu/applications/finderchart/?__action=table.search&request=%7B%22startIdx%22%3A0%2C%22pageSize%22%3A100%2C%22id%22%3A%22QueryFinderChartWeb%22%2C%22tbl_id%22%3A%22results%22%2C%22UserTargetWorldPt%22%3A%22149.26912499999997%3B-35.18094444444444%3BEQ_J2000%22%2C%22imageSizeAndUnit%22%3A%220.08333333333333333%22%2C%22thumbnail_size%22%3A%22192%22%2C%22selectImage%22%3A%22dss%2Csdss%2C2mass%2Cwise%2Cseip%2Cakari%22%2C%22searchCatalog%22%3A%22yes%22%2C%22searchType%22%3A%22radiusInArcSec%22%2C%22txSDSS%22%3A%225%22%2C%22tx2MASS%22%3A%225%22%2C%22txWISE%22%3A%225%22%2C%22txSEIP%22%3A%225%22%2C%22txAKARI%22%3A%225%22%2C%22ckgDSS%22%3A%22dss1Blue%2Cdss1Red%2Cdss2Blue%2Cdss2Red%2Cdss2IR%22%2C%22ckgSDSS%22%3A%22u%2Cg%2Cr%2Cz%22%2C%22ckg2MASS%22%3A%22j%2Ch%2Ck%22%2C%22ckgWISE%22%3A%22w1%2Cw2%2Cw3%2Cw4%22%2C%22ckgSEIP%22%3A%22irac1%2Cirac2%2Cirac3%2Cirac4%2Cmips24%22%2C%22ckgAKARI%22%3A%22n60%2CwideS%2CwideL%2Cn160%22%2C%22imageSearchOptions%22%3A%22closed%22%2C%22META_INFO%22%3A%7B%22title%22%3A%22QueryFinderChartWeb%22%2C%22tbl_id%22%3A%22results%22%7D%7D&options=%7B%22tbl_group%22%3A%22results%22%2C%22removable%22%3Afalse%2C%22showTitle%22%3Afalse%2C%22pageSize%22%3A100%7D,http://skymapper.anu.edu.au/cone-search/requests/DHC9NHOL/,,
DLT17ar,0.0098,2017cyy,P,ESO 091- G 015 ,09:36:36.286,-63:56:54.50,09:36:32.65,-63:56:40.0,2017-04-12,1108,NED,,,,,18.751	 (Skym),-23.96,14.50,28.00,301.18,,,https://wis-tns.weizmann.ac.il/object/2017cyy,http://skymapper.anu.edu.au/cone-search/requests/578GRUXZ/,,
Gaia16bmh,0.089,2016hax,Y,PSO J213602.419+015308.193 ?? unsure SDSS J213602.48+015307.5 ,21:36:02.28,01:53:08.45,21 36 02.418,01 53 08.35,2016-10-02,1300,SN,,,21.718,,no PS1 value,-2.07,0.10,,92.77,11/16/17-LRIS,,http://gsaweb.ast.cam.ac.uk/alerts/alert/Gaia16bmh/,,,
SN2017hdt,0.029547 ,,N,Foundation,01:21:36.93, -03:35:35.57,,,2017-10-08,929,,,,,,,,,,,,,https://wis-tns.weizmann.ac.il/object/2017hdt,,,
ATLAS16bdg,0.013896,2016cvn,Y,Foundation,12:49:41.374, -11:05:34.42,,,2016-06-05,1419,NED,,,,,,,,,,,https://www.flickr.com/photos/snimages/27255053834/,,,,
Gaia17aor,0.05, 2017bzg,Y,? LEDA 613129 skymapper 59485508,12:14:16.02, -38:05:48.0 ,12:14:15.890,-38:05:49.297,2017-03-02,1149,SN lines,,,,i = 17.96 skymapper,,-1.53,-1.30,2.01,229.80,03/27/19-SOAR,,http://irsa.ipac.caltech.edu/applications/finderchart/?__action=table.search&request=%7B%22startIdx%22%3A0%2C%22pageSize%22%3A100%2C%22id%22%3A%22QueryFinderChartWeb%22%2C%22tbl_id%22%3A%22results%22%2C%22UserTargetWorldPt%22%3A%22183.56674999999998%3B-38.09666666666667%3BEQ_J2000%22%2C%22imageSizeAndUnit%22%3A%220.08333333333333333%22%2C%22thumbnail_size%22%3A%22192%22%2C%22selectImage%22%3A%22dss%2Csdss%2C2mass%2Cwise%2Cseip%2Cakari%22%2C%22searchCatalog%22%3A%22yes%22%2C%22searchType%22%3A%22radiusInArcSec%22%2C%22txSDSS%22%3A%225%22%2C%22tx2MASS%22%3A%225%22%2C%22txWISE%22%3A%225%22%2C%22txSEIP%22%3A%225%22%2C%22txAKARI%22%3A%225%22%2C%22ckgDSS%22%3A%22dss1Blue%2Cdss1Red%2Cdss2Blue%2Cdss2Red%2Cdss2IR%22%2C%22ckgSDSS%22%3A%22u%2Cg%2Cr%2Cz%22%2C%22ckg2MASS%22%3A%22j%2Ch%2Ck%22%2C%22ckgWISE%22%3A%22w1%2Cw2%2Cw3%2Cw4%22%2C%22ckgSEIP%22%3A%22irac1%2Cirac2%2Cirac3%2Cirac4%2Cmips24%22%2C%22ckgAKARI%22%3A%22n60%2CwideS%2CwideL%2Cn160%22%2C%22imageSearchOptions%22%3A%22closed%22%2C%22META_INFO%22%3A%7B%22title%22%3A%22QueryFinderChartWeb%22%2C%22tbl_id%22%3A%22results%22%7D%7D&options=%7B%22tbl_group%22%3A%22results%22%2C%22removable%22%3Afalse%2C%22showTitle%22%3Afalse%2C%22pageSize%22%3A100%7D,http://skymapper.anu.edu.au/cone-search/requests/7MDCDVHH/,,
PS16cqa,0.044,2016cqt,N,Foundation,15:39:07.00, +09:17:40.5,,,2016-06-03,1421,,,,,,,,,,,,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1153907001091740500/,,,,
AT2016cvw,0.038877,,Y,Foundation,22:46:12.820, +10:33:33.31,,,2016-06-18,1406,,,,,,,,,,,,https://wis-tns.weizmann.ac.il/system/files/uploaded/PTSS/tns_2016cvw_atrep_2745_PTSS.png,,,,
SN2017hqc,0.037,,Y,Foundation,23:23:08.21, +10:38:54.63,,,2017-10-27,910,,,,,,,,,,,,http://nesssi.cacr.caltech.edu/MLS/20171116/1711161091584157503.html,,,,
ASASSN16fs,0.029090,2016cpy,Y,Foundation,14:47:06.38, +11:35:41.92,,,2016-06-02,1422,NED,,,,,,,,,,,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-16fs.png,,,,
PS16cvc,0.0293,2016cxb,Y,Foundation,21:12:23.35, +14:46:45.4,,,2016-06-17,1407,,,,,,,,,,,,http://master.sai.msu.ru/static/OT/211223.35144645.1.png,,,,
AT2016cyt,0.030374,,Y,Foundation,21:09:35.83, +15:07:31.80,,,2016-07-02,1392,,,,,,,,,,,,https://wis-tns.weizmann.ac.il/system/files/comment_files/2016cyt.jpg,,,,
iPTF16auf,0.015,2016ccz,N,Foundation,14:31:09.26, +27:14:09.8,,,2016-05-13,1442,,,,,,,,,,,,https://farm8.staticflickr.com/7440/26929133222_9de8f9f9e6_o.jpg,,,,
2018bie,0.022,,Y,Foundation,12:35:44.33,-00:13:16.01,,,2018-05-10,715,NED,,,,,,,,,,,,https://wis-tns.weizmann.ac.il/object/2018bie,,,
SN2017hdw,0.051416,,Y,Foundation,01:05:21.70,-01:07:26.28,,,2017-10-08,929,,,,,,,,,,,,,https://wis-tns.weizmann.ac.il/object/2017hdw,,,
SN2017hou ,0.016738,,Y,Foundation,04:09:02.14,-01:09:36.40,,,2017-10-24,913,NED,,,,,,,,,,,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-17ek.png,,,,
ASASSN16hz,0.025308, 2016eqb,Y,Foundation,23:15:45.52,-01:20:23.75,,,2016-08-01,1362,,,,,,,,,,,,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-16hz.png,,,,
PS16evk,0.055,2016hqf,Y,Foundation,22:33:22.66,-01:21:25.3,,,2016-10-30,1272,,,,,,,,,,,,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1223322670012125300/,,,,
2018ctv,0.018,,Y,Foundation,01:25:52.03,-01:22:01.65,UNSURE WHICH,,2018-06-21,673,NED,,,,,,,,,,,http://www.astronomy.ohio-state.edu/assassin/followup/asassn-18nt.png,,,,
AT2017fmz,0.028,,Y,Foundation,22:00:51.39,-01:50:24.27,,,2017-07-15,1014,NED,,,,,,,,,,06/29/19-LRIS,http://www.webalice.it/e.prosperi/obs/sne/anon_AT2017fmz_20170727.jpg,,,,
AT2017cfc,0.03 ,,Y,Foundation,13:52:39.00,-02:00:08.26,,,2017-03-16,1135,,,,,,,,,,,,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1135239000020008000/,,,,
